relationID;stop;day;hour;minute
172971;7;n;20;15
172971;7;n;20;35
172971;7;n;20;55
172971;7;r;21;13
172971;7;r;21;33
172971;7;r;21;53
172971;7;s;21;15
172971;7;s;21;35
172971;7;s;21;55
172971;7;n;21;15
172971;7;n;21;35
172971;7;n;21;55
172971;7;r;22;13
172971;7;r;22;33
172971;7;r;22;53
172971;7;s;22;25
172971;7;s;22;55
172971;7;n;22;25
172971;7;n;22;55
172971;7;r;23;10
172971;8;r;4;50
172971;8;s;4;58
172971;8;r;5;10
172971;8;r;5;30
172971;8;r;5;53
172971;8;s;5;18
172971;8;s;5;38
172971;8;s;5;58
172971;8;n;5;09
172971;8;n;5;39
172971;8;r;6;13
172971;8;r;6;33
172971;8;r;6;42
172971;8;r;6;53
172971;8;s;6;18
172971;8;s;6;38
172971;8;s;6;58
172971;8;n;6;09
172971;8;n;6;39
172971;8;r;7;02
172971;8;r;7;13
172971;8;r;7;22
172971;8;r;7;33
172971;8;r;7;42
172971;8;r;7;53
172971;8;s;7;18
172971;8;s;7;38
172971;8;s;7;58
172971;8;n;7;09
172971;8;n;7;38
172971;8;n;7;58
172971;8;r;8;02
172971;8;r;8;13
172971;8;r;8;23
172971;8;r;8;33
172971;8;r;8;42
172971;8;r;8;53
172971;8;s;8;18
172971;8;s;8;38
172971;8;s;8;58
172971;8;n;8;16
172971;8;n;8;36
172971;8;n;8;58
172971;8;r;9;03
172971;8;r;9;13
172971;8;r;9;34
172971;8;r;9;54
172971;8;s;9;18
172971;8;s;9;38
172971;8;s;9;58
172971;8;n;9;18
172971;8;n;9;38
172971;8;n;9;58
172971;8;r;10;13
172971;8;r;10;33
172971;8;r;10;53
172971;8;s;10;18
172971;8;s;10;38
172971;8;s;10;58
172971;8;n;10;18
172971;8;n;10;38
172971;8;n;10;58
172971;8;r;11;14
172971;8;r;11;34
172971;8;r;11;56
172971;8;s;11;18
172971;8;s;11;38
172971;8;s;11;58
172971;8;n;11;18
172971;8;n;11;38
172971;8;n;11;58
172971;8;r;12;16
172971;8;r;12;37
172971;8;r;12;57
172971;8;s;12;18
172971;8;s;12;38
172971;8;s;12;58
172971;8;n;12;18
172971;8;n;12;38
172971;8;n;12;58
172971;8;r;13;17
172971;8;r;13;37
172971;8;r;13;59
172971;8;s;13;18
172971;8;s;13;38
172971;8;s;13;58
172971;8;n;13;18
172971;8;n;13;38
172971;8;n;13;58
172971;8;r;14;19
172971;8;r;14;29
172971;8;r;14;39
172971;8;r;14;49
172971;8;r;14;59
172971;8;s;14;18
172971;8;s;14;38
172971;8;s;14;58
172971;8;n;14;18
172971;8;n;14;38
172971;8;n;14;58
172971;8;r;15;09
172971;8;r;15;19
172971;8;r;15;29
172971;8;r;15;39
172971;8;r;15;49
172971;8;r;15;59
172971;8;s;15;18
172971;8;s;15;38
172971;8;s;15;58
172971;8;n;15;18
172971;8;n;15;38
172971;8;n;15;58
172971;8;r;16;09
172971;8;r;16;19
172971;8;r;16;29
172971;8;r;16;39
172971;8;r;16;49
172971;8;r;16;59
172971;8;s;16;18
172971;8;s;16;38
172971;8;s;16;58
172971;8;n;16;18
172971;8;n;16;38
172971;8;n;16;58
172971;8;r;17;09
172971;8;r;17;19
172971;8;r;17;29
172971;8;r;17;37
172971;8;r;17;50
172971;8;r;17;59
172971;8;s;17;18
172971;8;s;17;38
172971;8;s;17;58
172971;8;n;17;18
172971;8;n;17;38
172971;8;n;17;58
172971;8;r;18;09
172971;8;r;18;19
172971;8;r;18;29
172971;8;r;18;39
172971;8;r;18;52
172971;8;s;18;18
172971;8;s;18;38
172971;8;s;18;58
172971;8;n;18;18
172971;8;n;18;38
172971;8;n;18;58
172971;8;r;19;02
172971;8;r;19;22
172971;8;r;19;42
172971;8;s;19;18
172971;8;s;19;38
172971;8;s;19;58
172971;8;n;19;18
172971;8;n;19;38
172971;8;n;19;58
172971;8;r;20;02
172971;8;r;20;20
172971;8;r;20;40
172971;8;r;20;56
172971;8;s;20;18
172971;8;s;20;38
172971;8;s;20;58
172971;8;n;20;18
172971;8;n;20;38
172971;8;n;20;58
172971;8;r;21;16
172971;8;r;21;36
172971;8;r;21;56
172971;8;s;21;18
172971;8;s;21;38
172971;8;s;21;58
172971;8;n;21;18
172971;8;n;21;38
172971;8;n;21;58
172971;8;r;22;16
172971;8;r;22;36
172971;8;r;22;56
172971;8;s;22;28
172971;8;s;22;58
172971;8;n;22;28
172971;8;n;22;58
172971;8;r;23;13
172971;9;r;4;51
172971;9;s;4;59
172971;9;r;5;11
172971;9;r;5;31
172971;9;r;5;54
172971;9;s;5;19
172971;9;s;5;39
172971;9;s;5;59
172971;9;n;5;10
172971;9;n;5;40
172971;9;r;6;14
172971;9;r;6;34
172971;9;r;6;43
172971;9;r;6;54
172971;9;s;6;19
172971;9;s;6;39
172971;9;s;6;59
172971;9;n;6;10
172971;9;n;6;40
172971;9;r;7;03
172971;9;r;7;14
172971;9;r;7;23
172971;9;r;7;34
172971;9;r;7;43
172971;9;r;7;54
172971;9;s;7;19
172971;9;s;7;39
172971;9;s;7;59
172971;9;n;7;10
172971;9;n;7;39
172971;9;n;7;59
172971;9;r;8;03
172971;9;r;8;14
172971;9;r;8;24
172971;9;r;8;34
172971;9;r;8;43
172971;9;r;8;54
172971;9;s;8;19
172971;9;s;8;39
172971;9;s;8;59
172971;9;n;8;17
172971;9;n;8;37
172971;9;n;8;59
172971;9;r;9;04
172971;9;r;9;14
172971;9;r;9;35
172971;9;r;9;55
172971;9;s;9;19
172971;9;s;9;39
172971;9;s;9;59
172971;9;n;9;19
172971;9;n;9;39
172971;9;n;9;59
172971;9;r;10;14
172971;9;r;10;34
172971;9;r;10;54
172971;9;s;10;19
172971;9;s;10;39
172971;9;s;10;59
172971;9;n;10;19
172971;9;n;10;39
172971;9;n;10;59
172971;9;r;11;15
172971;9;r;11;35
172971;9;r;11;57
172971;9;s;11;19
172971;9;s;11;39
172971;9;s;11;59
172971;9;n;11;19
172971;9;n;11;39
172971;9;n;11;59
172971;9;r;12;17
172971;9;r;12;38
172971;9;r;12;58
172971;9;s;12;19
172971;9;s;12;39
172971;9;s;12;59
172971;9;n;12;19
172971;9;n;12;39
172971;9;n;12;59
172971;9;r;13;18
172971;9;r;13;38
172971;9;s;13;19
172971;9;s;13;39
172971;9;s;13;59
172971;9;n;13;19
172971;9;n;13;39
172971;9;n;13;59
172971;9;r;14;00
172971;9;r;14;20
172971;9;r;14;30
172971;9;r;14;40
172971;9;r;14;50
172971;9;s;14;19
172971;9;s;14;39
172971;9;s;14;59
172971;9;n;14;19
172971;9;n;14;39
172971;9;n;14;59
172971;9;r;15;00
172971;9;r;15;10
172971;9;r;15;20
172971;9;r;15;30
172971;9;r;15;40
172971;9;r;15;50
172971;9;s;15;19
172971;9;s;15;39
172971;9;s;15;59
172971;9;n;15;19
172971;9;n;15;39
172971;9;n;15;59
172971;9;r;16;00
172971;9;r;16;10
172971;9;r;16;20
172971;9;r;16;30
172971;9;r;16;40
172971;9;r;16;50
172971;9;s;16;19
172971;9;s;16;39
172971;9;s;16;59
172971;9;n;16;19
172971;9;n;16;39
172971;9;n;16;59
172971;9;r;17;00
172971;9;r;17;10
172971;9;r;17;20
172971;9;r;17;30
172971;9;r;17;38
172971;9;r;17;51
172971;9;s;17;19
172971;9;s;17;39
172971;9;s;17;59
172971;9;n;17;19
172971;9;n;17;39
172971;9;n;17;59
172971;9;r;18;00
172971;9;r;18;10
172971;9;r;18;20
172971;9;r;18;30
172971;9;r;18;40
172971;9;r;18;53
172971;9;s;18;19
172971;9;s;18;39
172971;9;s;18;59
172971;9;n;18;19
172971;9;n;18;39
172971;9;n;18;59
172971;9;r;19;03
172971;9;r;19;23
172971;9;r;19;43
172971;9;s;19;19
172971;9;s;19;39
172971;9;s;19;59
172971;9;n;19;19
172971;9;n;19;39
172971;9;n;19;59
172971;9;r;20;03
172971;9;r;20;21
172971;9;r;20;41
172971;9;r;20;57
172971;9;s;20;19
172971;9;s;20;39
172971;9;s;20;59
172971;9;n;20;19
172971;9;n;20;39
172971;9;n;20;59
172971;9;r;21;17
172971;9;r;21;37
172971;9;r;21;57
172971;9;s;21;19
172971;9;s;21;39
172971;9;s;21;59
172971;9;n;21;19
172971;9;n;21;39
172971;9;n;21;59
172971;9;r;22;17
172971;9;r;22;37
172971;9;r;22;57
172971;9;s;22;29
172971;9;s;22;59
172971;9;n;22;29
172971;9;n;22;59
172971;9;r;23;14
172971;10;r;4;54
172971;10;r;5;14
172971;10;r;5;34
172971;10;r;5;57
172971;10;s;5;02
172971;10;s;5;22
172971;10;s;5;42
172971;10;n;5;13
172971;10;n;5;43
172971;10;r;6;17
172971;10;r;6;37
172971;10;r;6;46
172971;10;r;6;57
172971;10;s;6;02
172971;10;s;6;22
172971;10;s;6;42
172971;10;n;6;13
172971;10;n;6;43
172971;10;r;7;06
172971;10;r;7;17
172971;10;r;7;26
172971;10;r;7;37
172971;10;r;7;46
172971;10;r;7;57
172971;10;s;7;02
172971;10;s;7;22
172971;10;s;7;42
172971;10;n;7;13
172971;10;n;7;42
172971;10;r;8;06
172971;10;r;8;17
172971;10;r;8;27
172971;10;r;8;37
172971;10;r;8;46
172971;10;r;8;57
172971;10;s;8;02
172971;10;s;8;22
172971;10;s;8;42
172971;10;n;8;02
172971;10;n;8;20
172971;10;n;8;40
172971;10;r;9;07
172971;10;r;9;17
172971;10;r;9;38
172971;10;r;9;58
172971;10;s;9;02
172971;10;s;9;22
172971;10;s;9;42
172971;10;n;9;02
172971;10;n;9;22
172971;10;n;9;42
172971;10;r;10;17
172971;10;r;10;37
172971;10;r;10;57
172971;10;s;10;02
172971;10;s;10;22
172971;10;s;10;42
172971;10;n;10;02
172971;10;n;10;22
172971;10;n;10;42
172971;10;r;11;18
172971;10;r;11;38
172971;10;s;11;02
172971;10;s;11;22
172971;10;s;11;42
172971;10;n;11;02
172971;10;n;11;22
172971;10;n;11;42
172971;10;r;12;00
172971;10;r;12;20
172971;10;r;12;41
172971;10;s;12;02
172971;10;s;12;22
172971;10;s;12;42
172971;10;n;12;02
172971;10;n;12;22
172971;10;n;12;42
172971;10;r;13;01
172971;10;r;13;21
172971;10;r;13;41
172971;10;s;13;02
172971;10;s;13;22
172971;10;s;13;42
172971;10;n;13;02
172971;10;n;13;22
172971;10;n;13;42
172971;10;r;14;03
172971;10;r;14;23
172971;10;r;14;33
172971;10;r;14;43
172971;10;r;14;53
172971;10;s;14;02
172971;10;s;14;22
172971;10;s;14;42
172971;10;n;14;02
172971;10;n;14;22
172971;10;n;14;42
172971;10;r;15;03
172971;10;r;15;13
172971;10;r;15;23
172971;10;r;15;33
172971;10;r;15;43
172971;10;r;15;53
172971;10;s;15;02
172971;10;s;15;22
172971;10;s;15;42
172971;10;n;15;02
172971;10;n;15;22
172971;10;n;15;42
172971;10;r;16;03
172971;10;r;16;13
172971;10;r;16;23
172971;10;r;16;33
172971;10;r;16;43
172971;10;r;16;53
172971;10;s;16;02
172971;10;s;16;22
172971;10;s;16;42
172971;10;n;16;02
172971;10;n;16;22
172971;10;n;16;42
172971;10;r;17;03
172971;10;r;17;13
172971;10;r;17;23
172971;10;r;17;33
172971;10;r;17;41
172971;10;r;17;54
172971;10;s;17;02
172971;10;s;17;22
172971;10;s;17;42
172971;10;n;17;02
172971;10;n;17;22
172971;10;n;17;42
172971;10;r;18;03
172971;10;r;18;13
172971;10;r;18;23
172971;10;r;18;33
172971;10;r;18;43
172971;10;r;18;56
172971;10;s;18;02
172971;10;s;18;22
172971;10;s;18;42
172971;10;n;18;02
172971;10;n;18;22
172971;10;n;18;42
172971;10;r;19;06
172971;10;r;19;26
172971;10;r;19;46
172971;10;s;19;02
172971;10;s;19;22
172971;10;s;19;42
172971;10;n;19;02
172971;10;n;19;22
172971;10;n;19;42
172971;10;r;20;06
172971;10;r;20;24
172971;10;r;20;44
172971;10;s;20;02
172971;10;s;20;22
172971;10;s;20;42
172971;10;n;20;02
172971;10;n;20;22
172971;10;n;20;42
172971;10;r;21;00
172971;10;r;21;20
172971;10;r;21;40
172971;10;s;21;02
172971;10;s;21;22
172971;10;s;21;42
172971;10;n;21;02
172971;10;n;21;22
172971;10;n;21;42
172971;10;r;22;00
172971;10;r;22;20
172971;10;r;22;40
172971;10;s;22;02
172971;10;s;22;32
172971;10;n;22;02
172971;10;n;22;32
172971;10;r;23;00
172971;10;r;23;17
172971;10;s;23;02
172971;10;n;23;02
172971;11;r;4;55
172971;11;r;5;15
172971;11;r;5;35
172971;11;r;5;58
172971;11;s;5;03
172971;11;s;5;23
172971;11;s;5;43
172971;11;n;5;14
172971;11;n;5;44
172971;11;r;6;18
172971;11;r;6;38
172971;11;r;6;47
172971;11;r;6;58
172971;11;s;6;03
172971;11;s;6;23
172971;11;s;6;43
172971;11;n;6;14
172971;11;n;6;44
172971;11;r;7;07
172971;11;r;7;18
172971;11;r;7;27
172971;11;r;7;38
172971;11;r;7;47
172971;11;r;7;58
172971;11;s;7;03
172971;11;s;7;23
172971;11;s;7;43
172971;11;n;7;14
172971;11;n;7;43
172971;11;r;8;07
172971;11;r;8;18
172971;11;r;8;28
172971;11;r;8;38
172971;11;r;8;47
172971;11;r;8;58
172971;11;s;8;03
172971;11;s;8;23
172971;11;s;8;43
172971;11;n;8;03
172971;11;n;8;21
172971;11;n;8;41
172971;11;r;9;08
172971;11;r;9;18
172971;11;r;9;39
172971;11;r;9;59
172971;11;s;9;03
172971;11;s;9;23
172971;11;s;9;43
172971;11;n;9;03
172971;11;n;9;23
172971;11;n;9;43
172971;11;r;10;18
172971;11;r;10;38
172971;11;r;10;58
172971;11;s;10;03
172971;11;s;10;23
172971;11;s;10;43
172971;11;n;10;03
172971;11;n;10;23
172971;11;n;10;43
172971;11;r;11;19
172971;11;r;11;39
172971;11;s;11;03
172971;11;s;11;23
172971;11;s;11;43
172971;11;n;11;03
172971;11;n;11;23
172971;11;n;11;43
172971;11;r;12;01
172971;11;r;12;21
172971;11;r;12;42
172971;11;s;12;03
172971;11;s;12;23
172971;11;s;12;43
172971;11;n;12;03
172971;11;n;12;23
172971;11;n;12;43
172971;11;r;13;02
172971;11;r;13;22
172971;11;r;13;42
172971;11;s;13;03
172971;11;s;13;23
172971;11;s;13;43
172971;11;n;13;03
172971;11;n;13;23
172971;11;n;13;43
172971;11;r;14;04
172971;11;r;14;24
172971;11;r;14;34
172971;11;r;14;44
172971;11;r;14;54
172971;11;s;14;03
172971;11;s;14;23
172971;11;s;14;43
172971;11;n;14;03
172971;11;n;14;23
172971;11;n;14;43
172971;11;r;15;04
172971;11;r;15;14
172971;11;r;15;24
172971;11;r;15;34
172971;11;r;15;44
172971;11;r;15;54
172971;11;s;15;03
172971;11;s;15;23
172971;11;s;15;43
172971;11;n;15;03
172971;11;n;15;23
172971;11;n;15;43
172971;11;r;16;04
172971;11;r;16;14
172971;11;r;16;24
172971;11;r;16;34
172971;11;r;16;44
172971;11;r;16;54
172971;11;s;16;03
172971;11;s;16;23
172971;11;s;16;43
172971;11;n;16;03
172971;11;n;16;23
172971;11;n;16;43
172971;11;r;17;04
172971;11;r;17;14
172971;11;r;17;24
172971;11;r;17;34
172971;11;r;17;42
172971;11;r;17;55
172971;11;s;17;03
172971;11;s;17;23
172971;11;s;17;43
172971;11;n;17;03
172971;11;n;17;23
172971;11;n;17;43
172971;11;r;18;04
172971;11;r;18;14
172971;11;r;18;24
172971;11;r;18;34
172971;11;r;18;44
172971;11;r;18;57
172971;11;s;18;03
172971;11;s;18;23
172971;11;s;18;43
172971;11;n;18;03
172971;11;n;18;23
172971;11;n;18;43
172971;11;r;19;07
172971;11;r;19;27
172971;11;r;19;47
172971;11;s;19;03
172971;11;s;19;23
172971;11;s;19;43
172971;11;n;19;03
172971;11;n;19;23
172971;11;n;19;43
172971;11;r;20;07
172971;11;r;20;25
172971;11;r;20;45
172971;11;s;20;03
172971;11;s;20;23
172971;11;s;20;43
172971;11;n;20;03
172971;11;n;20;23
172971;11;n;20;43
172971;11;r;21;01
172971;11;r;21;21
172971;11;r;21;41
172971;11;s;21;03
172971;11;s;21;23
172971;11;s;21;43
172971;11;n;21;03
172971;11;n;21;23
172971;11;n;21;43
172971;11;r;22;01
172971;11;r;22;21
172971;11;r;22;41
172971;11;s;22;03
172971;11;s;22;33
172971;11;n;22;03
172971;11;n;22;33
172971;11;r;23;01
172971;11;r;23;18
172971;11;s;23;03
172971;11;n;23;03
172971;12;r;4;56
172971;12;r;5;16
172971;12;r;5;36
172971;12;r;5;59
172971;12;s;5;04
172971;12;s;5;24
172971;12;s;5;44
172971;12;n;5;15
172971;12;n;5;45
172971;12;r;6;19
172971;12;r;6;39
172971;12;r;6;48
172971;12;r;6;59
172971;12;s;6;04
172971;12;s;6;24
172971;12;s;6;44
172971;12;n;6;15
172971;12;n;6;45
172971;12;r;7;08
172971;12;r;7;19
172971;12;r;7;28
172971;12;r;7;39
172971;12;r;7;48
172971;12;r;7;59
172971;12;s;7;04
172971;12;s;7;24
172971;12;s;7;44
172971;12;n;7;15
172971;12;n;7;44
172971;12;r;8;08
172971;12;r;8;19
172971;12;r;8;29
172971;12;r;8;39
172971;12;r;8;48
172971;12;r;8;59
172971;12;s;8;04
172971;12;s;8;24
172971;12;s;8;44
172971;12;n;8;04
172971;12;n;8;22
172971;12;n;8;42
172971;12;r;9;09
172971;12;r;9;19
172971;12;r;9;40
172971;12;s;9;04
172971;12;s;9;24
172971;12;s;9;44
172971;12;n;9;04
172971;12;n;9;24
172971;12;n;9;44
172971;12;r;10;00
172971;12;r;10;19
172971;12;r;10;39
172971;12;r;10;59
172971;12;s;10;04
172971;12;s;10;24
172971;12;s;10;44
172971;12;n;10;04
172971;12;n;10;24
172971;12;n;10;44
172971;12;r;11;20
172971;12;r;11;40
172971;12;s;11;04
172971;12;s;11;24
172971;12;s;11;44
172971;12;n;11;04
172971;12;n;11;24
172971;12;n;11;44
172971;12;r;12;02
172971;12;r;12;22
172971;12;r;12;43
172971;12;s;12;04
172971;12;s;12;24
172971;12;s;12;44
172971;12;n;12;04
172971;12;n;12;24
172971;12;n;12;44
172971;12;r;13;03
172971;12;r;13;23
172971;12;r;13;43
172971;12;s;13;04
172971;12;s;13;24
172971;12;s;13;44
172971;12;n;13;04
172971;12;n;13;24
172971;12;n;13;44
172971;12;r;14;05
172971;12;r;14;25
172971;12;r;14;35
172971;12;r;14;45
172971;12;r;14;55
172971;12;s;14;04
172971;12;s;14;24
172971;12;s;14;44
172971;12;n;14;04
172971;12;n;14;24
172971;12;n;14;44
172971;12;r;15;05
172971;12;r;15;15
172971;12;r;15;25
172971;12;r;15;35
172971;12;r;15;45
172971;12;r;15;55
172971;12;s;15;04
172971;12;s;15;24
172971;12;s;15;44
172971;12;n;15;04
172971;12;n;15;24
172971;12;n;15;44
172971;12;r;16;05
172971;12;r;16;15
172971;12;r;16;25
172971;12;r;16;35
172971;12;r;16;45
172971;12;r;16;55
172971;12;s;16;04
172971;12;s;16;24
172971;12;s;16;44
172971;12;n;16;04
172971;12;n;16;24
172971;12;n;16;44
172971;12;r;17;05
172971;12;r;17;15
172971;12;r;17;25
172971;12;r;17;35
172971;12;r;17;43
172971;12;r;17;56
172971;12;s;17;04
172971;12;s;17;24
172971;12;s;17;44
172971;12;n;17;04
172971;12;n;17;24
172971;12;n;17;44
172971;12;r;18;05
172971;12;r;18;15
172971;12;r;18;25
172971;12;r;18;35
172971;12;r;18;45
172971;12;r;18;58
172971;12;s;18;04
172971;12;s;18;24
172971;12;s;18;44
172971;12;n;18;04
172971;12;n;18;24
172971;12;n;18;44
172971;12;r;19;08
172971;12;r;19;28
172971;12;r;19;48
172971;12;s;19;04
172971;12;s;19;24
172971;12;s;19;44
172971;12;n;19;04
172971;12;n;19;24
172971;12;n;19;44
172971;12;r;20;08
172971;12;r;20;26
172971;12;r;20;46
172971;12;s;20;04
172971;12;s;20;24
172971;12;s;20;44
172971;12;n;20;04
172971;12;n;20;24
172971;12;n;20;44
172971;12;r;21;02
172971;12;r;21;22
172971;12;r;21;42
172971;12;s;21;04
172971;12;s;21;24
172971;12;s;21;44
172971;12;n;21;04
172971;12;n;21;24
172971;12;n;21;44
172971;12;r;22;02
172971;12;r;22;22
172971;12;r;22;42
172971;12;s;22;04
172971;12;s;22;34
172971;12;n;22;04
172971;12;n;22;34
172971;12;r;23;02
172971;12;r;23;19
172971;12;s;23;04
172971;12;n;23;04
172971;13;r;4;57
172971;13;r;5;17
172971;13;r;5;37
172971;13;s;5;05
172971;13;s;5;25
172971;13;s;5;45
172971;13;n;5;16
172971;13;n;5;46
172971;13;r;6;00
172971;13;r;6;20
172971;13;r;6;40
172971;13;r;6;49
172971;13;s;6;05
172971;13;s;6;25
172971;13;s;6;45
172971;13;n;6;16
172971;13;n;6;46
172971;13;r;7;00
172971;13;r;7;09
172971;13;r;7;20
172971;13;r;7;29
172971;13;r;7;40
172971;13;r;7;49
172971;13;s;7;05
172971;13;s;7;25
172971;13;s;7;45
172971;13;n;7;16
172971;13;n;7;45
172971;13;r;8;00
172971;13;r;8;09
172971;13;r;8;20
172971;13;r;8;30
172971;13;r;8;40
172971;13;r;8;49
172971;13;s;8;05
172971;13;s;8;25
172971;13;s;8;45
172971;13;n;8;05
172971;13;n;8;23
172971;13;n;8;43
172971;13;r;9;00
172971;13;r;9;10
172971;13;r;9;20
172971;13;r;9;41
172971;13;s;9;05
172971;13;s;9;25
172971;13;s;9;45
172971;13;n;9;05
172971;13;n;9;25
172971;13;n;9;45
172971;13;r;10;01
172971;13;r;10;20
172971;13;r;10;40
172971;13;s;10;05
172971;13;s;10;25
172971;13;s;10;45
172971;13;n;10;05
172971;13;n;10;25
172971;13;n;10;45
172971;13;r;11;00
172971;13;r;11;21
172971;13;r;11;41
172971;13;s;11;05
172971;13;s;11;25
172971;13;s;11;45
172971;13;n;11;05
172971;13;n;11;25
172971;13;n;11;45
172971;13;r;12;03
172971;13;r;12;23
172971;13;r;12;44
172971;13;s;12;05
172971;13;s;12;25
172971;13;s;12;45
172971;13;n;12;05
172971;13;n;12;25
172971;13;n;12;45
172971;13;r;13;04
172971;13;r;13;24
172971;13;r;13;44
172971;13;s;13;05
172971;13;s;13;25
172971;13;s;13;45
172971;13;n;13;05
172971;13;n;13;25
172971;13;n;13;45
172971;13;r;14;06
172971;13;r;14;26
172971;13;r;14;36
172971;13;r;14;46
172971;13;r;14;56
172971;13;s;14;05
172971;13;s;14;25
172971;13;s;14;45
172971;13;n;14;05
172971;13;n;14;25
172971;13;n;14;45
172971;13;r;15;06
172971;13;r;15;16
172971;13;r;15;26
172971;13;r;15;36
172971;13;r;15;46
172971;13;r;15;56
172971;13;s;15;05
172971;13;s;15;25
172971;13;s;15;45
172971;13;n;15;05
172971;13;n;15;25
172971;13;n;15;45
172971;13;r;16;06
172971;13;r;16;16
172971;13;r;16;26
172971;13;r;16;36
172971;13;r;16;46
172971;13;r;16;56
172971;13;s;16;05
172971;13;s;16;25
172971;13;s;16;45
172971;13;n;16;05
172971;13;n;16;25
172971;13;n;16;45
172971;13;r;17;06
172971;13;r;17;16
172971;13;r;17;26
172971;13;r;17;36
172971;13;r;17;44
172971;13;r;17;57
172971;13;s;17;05
172971;13;s;17;25
172971;13;s;17;45
172971;13;n;17;05
172971;13;n;17;25
172971;13;n;17;45
172971;13;r;18;06
172971;13;r;18;16
172971;13;r;18;26
172971;13;r;18;36
172971;13;r;18;46
172971;13;r;18;59
172971;13;s;18;05
172971;13;s;18;25
172971;13;s;18;45
172971;13;n;18;05
172971;13;n;18;25
172971;13;n;18;45
172971;13;r;19;09
172971;13;r;19;29
172971;13;r;19;49
172971;13;s;19;05
172971;13;s;19;25
172971;13;s;19;45
172971;13;n;19;05
172971;13;n;19;25
172971;13;n;19;45
172971;13;r;20;09
172971;13;r;20;27
172971;13;r;20;47
172971;13;s;20;05
172971;13;s;20;25
172971;13;s;20;45
172971;13;n;20;05
172971;13;n;20;25
172971;13;n;20;45
172971;13;r;21;03
172971;13;r;21;23
172971;13;r;21;43
172971;13;s;21;05
172971;13;s;21;25
172971;13;s;21;45
172971;13;n;21;05
172971;13;n;21;25
172971;13;n;21;45
172971;13;r;22;03
172971;13;r;22;23
172971;13;r;22;43
172971;13;s;22;05
172971;13;s;22;35
172971;13;n;22;05
172971;13;n;22;35
172971;13;r;23;03
172971;13;r;23;20
172971;13;s;23;05
172971;13;n;23;05
172971;14;r;4;58
172971;14;r;5;18
172971;14;r;5;38
172971;14;s;5;06
172971;14;s;5;26
172971;14;s;5;46
172971;14;n;5;17
172971;14;n;5;47
172971;14;r;6;01
172971;14;r;6;21
172971;14;r;6;41
172971;14;r;6;50
172971;14;s;6;06
172971;14;s;6;26
172971;14;s;6;46
172971;14;n;6;17
172971;14;n;6;47
172971;14;r;7;01
172971;14;r;7;10
172971;14;r;7;21
172971;14;r;7;30
172971;14;r;7;41
172971;14;r;7;50
172971;14;s;7;06
172971;14;s;7;26
172971;14;s;7;46
172971;14;n;7;17
172971;14;n;7;46
172971;14;r;8;01
172971;14;r;8;10
172971;14;r;8;21
172971;14;r;8;31
172971;14;r;8;41
172971;14;r;8;50
172971;14;s;8;06
172971;14;s;8;26
172971;14;s;8;46
172971;14;n;8;06
172971;14;n;8;24
172971;14;n;8;44
172971;14;r;9;01
172971;14;r;9;11
172971;14;r;9;21
172971;14;r;9;42
172971;14;s;9;06
172971;14;s;9;26
172971;14;s;9;46
172971;14;n;9;06
172971;14;n;9;26
172971;14;n;9;46
172971;14;r;10;02
172971;14;r;10;21
172971;14;r;10;41
172971;14;s;10;06
172971;14;s;10;26
172971;14;s;10;46
172971;14;n;10;06
172971;14;n;10;26
172971;14;n;10;46
172971;14;r;11;01
172971;14;r;11;22
172971;14;r;11;42
172971;14;s;11;06
172971;14;s;11;26
172971;14;s;11;46
172971;14;n;11;06
172971;14;n;11;26
172971;14;n;11;46
172971;14;r;12;04
172971;14;r;12;24
172971;14;r;12;45
172971;14;s;12;06
172971;14;s;12;26
172971;14;s;12;46
172971;14;n;12;06
172971;14;n;12;26
172971;14;n;12;46
172971;14;r;13;05
172971;14;r;13;25
172971;14;r;13;45
172971;14;s;13;06
172971;14;s;13;26
172971;14;s;13;46
172971;14;n;13;06
172971;14;n;13;26
172971;14;n;13;46
172971;14;r;14;07
172971;14;r;14;27
172971;14;r;14;37
172971;14;r;14;47
172971;14;r;14;57
172971;14;s;14;06
172971;14;s;14;26
172971;14;s;14;46
172971;14;n;14;06
172971;14;n;14;26
172971;14;n;14;46
172971;14;r;15;07
172971;14;r;15;17
172971;14;r;15;27
172971;14;r;15;37
172971;14;r;15;47
172971;14;r;15;57
172971;14;s;15;06
172971;14;s;15;26
172971;14;s;15;46
172971;14;n;15;06
172971;14;n;15;26
172971;14;n;15;46
172971;14;r;16;07
172971;14;r;16;17
172971;14;r;16;27
172971;14;r;16;37
172971;14;r;16;47
172971;14;r;16;57
172971;14;s;16;06
172971;14;s;16;26
172971;14;s;16;46
172971;14;n;16;06
172971;14;n;16;26
172971;14;n;16;46
172971;14;r;17;07
172971;14;r;17;17
172971;14;r;17;27
172971;14;r;17;37
172971;14;r;17;45
172971;14;r;17;58
172971;14;s;17;06
172971;14;s;17;26
172971;14;s;17;46
172971;14;n;17;06
172971;14;n;17;26
172971;14;n;17;46
172971;14;r;18;07
172971;14;r;18;17
172971;14;r;18;27
172971;14;r;18;37
172971;14;r;18;47
172971;14;s;18;06
172971;14;s;18;26
172971;14;s;18;46
172971;14;n;18;06
172971;14;n;18;26
172971;14;n;18;46
172971;14;r;19;00
172971;14;r;19;10
172971;14;r;19;30
172971;14;r;19;50
172971;14;s;19;06
172971;14;s;19;26
172971;14;s;19;46
172971;14;n;19;06
172971;14;n;19;26
